"date","dow","death","pm10tmean","pm25tmean","o3tmean","so2tmean","no2tmean","cotmean","tmpd","dptp","rhum"
1988-10-30,"Sunday",120,-16.0531406,NA,-15.04770449,-2.511241037,0.0125048141,370.32009205,33,25.875,73.375
1988-10-31,"Monday",116,-7.880597015,NA,-17.48390427,5.6745933188,6.048900807,48.504589613,39,27.625,46.25
1988-11-01,"Tuesday",139,-8.791044776,NA,-14.56521839,-1.808791234,-5.347276203,-118.9341286,40,28,58.25
1988-11-02,"Wednesday",125,-15.7752809,NA,-14.36599367,2.3524974894,2.7397771144,209.81585011,43.5,35.75,75.375
1988-11-03,"Thursday",132,-9.759398496,NA,-17.7165518,1.2000342411,6.3417919678,380.46765353,50.5,50.625,83.25
1988-11-04,"Friday",133,-15.72075472,NA,-19.11016459,-1.429026166,4.7648116647,780.32478367,52.5,51.5,94.25
1988-11-05,"Saturday",125,-26.06699631,NA,-18.2297878,-4.061954999,-14.15869619,-253.4441289,41.5,36.125,93.625
1988-11-06,"Sunday",105,NA,NA,-6.858111634,-3.809661825,-15.55990492,-456.9861416,33.5,30.625,82.125
1988-11-07,"Monday",114,-30.24714829,NA,-15.35843679,2.429868138,-4.236137656,339.08073831,39,38,85.375
1988-11-08,"Tuesday",108,-2.239543726,NA,-16.58438073,-0.325133713,-2.428476469,765.44849024,42,36.875,83.625
1988-11-09,"Wednesday",111,-17.26335878,NA,-19.93118748,-0.223702635,1.1222231469,1068.3751451,43.5,46,98.5
1988-11-10,"Thursday",93,-27.19923372,NA,-13.86791587,-2.925234867,-9.455133867,-280.0038382,42.5,30.625,74.5
1988-11-11,"Friday",108,-18.15767535,NA,-12.06366611,-3.361936076,-4.394000846,137.49253753,39.5,29.25,74.5
1988-11-12,"Saturday",120,-27.1,NA,-17.43213715,-3.232981678,-6.97058711,-317.5220584,41.5,44,95.5
1988-11-13,"Sunday",124,-30.11923077,NA,-13.19104028,-1.734170185,-10.7280751,-432.5257782,45,40.875,73.625
1988-11-14,"Monday",118,NA,NA,-14.68118035,0.2631112968,4.887422292,487.72113322,47.5,34.5,62.375
1988-11-15,"Tuesday",132,NA,NA,-18.66967276,0.5808160072,-2.924478581,-108.5359256,56,60.375,92.25
1988-11-16,"Wednesday",127,-19.28571429,NA,-11.94770928,-3.61023467,-15.79585711,-452.5709807,48,24.25,67.625
1988-11-17,"Thursday",108,-17.3840554,NA,-13.01427001,-1.780234738,-4.119523794,74.721173691,38.5,28.125,68.125
1988-11-18,"Friday",134,-33.5019305,NA,-17.69766935,4.4100521018,5.3281304284,484.66049796,43.5,30.125,49.625
1988-11-19,"Saturday",117,-28.42248062,NA,-19.43554012,-2.162530058,-0.88257735,83.215183639,44,40.125,88.5
1988-11-20,"Sunday",115,-21.41085271,NA,-14.16583452,-3.101676458,-10.33748965,-259.3809208,36.5,28.125,78.125
1988-11-21,"Monday",109,-21.52123552,NA,-15.3397424,-0.510803563,-1.690666971,26.047594062,33,23.375,67.875
1988-11-22,"Tuesday",112,-11.61776062,NA,-16.190882,2.1636750914,-0.514062144,579.42190465,34.5,28.125,82.375
1988-11-23,"Wednesday",125,-4.415521563,NA,-18.6557443,6.4269941597,3.3170831661,390.69986794,41.5,35.5,73.25
1988-11-24,"Thursday",122,-20.71317829,NA,-15.47685066,10.20174085,1.9866732813,-234.7228371,46.5,35,57.375
1988-11-25,"Friday",146,-14.6770428,NA,-10.81493233,4.5950316551,6.9591660572,35.461119586,49,44.375,72.5
1988-11-26,"Saturday",112,-29.57976654,NA,-10.27908238,-4.633782407,-4.59301365,-259.7292625,54,51.25,92.25
1988-11-27,"Sunday",106,-33.57976654,NA,-5.155506882,-4.053868616,-18.41637267,-525.3888409,37,25,71.25
1988-11-28,"Monday",105,-36.57976654,NA,-12.62250593,-2.400597056,-9.709612588,-192.4889466,28,21.875,81.5
1988-11-29,"Tuesday",100,-14.73740179,NA,-16.48244544,0.1508991702,-4.304165935,-117.7661733,33.5,31.375,67.5
1988-11-30,"Wednesday",113,-19.97265625,NA,-16.11562084,-2.889024354,-10.30605937,-184.2270252,30.5,23.875,80.5
1988-12-01,"Thursday",109,-14.52734375,NA,-14.08803584,-2.876596486,-6.116669864,2.7494718166,23.5,16.375,80.625
1988-12-02,"Friday",128,-12.48627451,NA,-17.55078907,3.5462275762,0.0380303771,60.71128352,34,32.5,71.125
1988-12-03,"Saturday",116,NA,NA,-10.50349149,-0.735014232,-7.902897878,-296.695338,43,26,63
1988-12-04,"Sunday",97,-18.43307087,NA,-10.84359121,-2.499683177,-4.627537309,-353.2474837,32.5,23.25,63.5
1988-12-05,"Monday",115,-1.005952381,NA,-15.91151447,1.8732895821,-5.517052881,120.46638609,38.5,31.25,76.625
1988-12-06,"Tuesday",109,-1.476377953,NA,-11.95700337,2.8671615253,1.6611909032,66.249893739,42,34.875,69
1988-12-07,"Wednesday",122,-11.27952756,NA,-11.38760733,-2.175735323,-3.584170334,-24.61759117,35,20,60.875
1988-12-08,"Thursday",121,-1.04743083,NA,-11.45788251,-1.872726205,-0.087962608,95.382735114,27,11.25,53.5
1988-12-09,"Friday",98,-3.956692913,NA,-13.45956937,-1.053834629,-3.595697859,34.52034879,21.5,14.25,63.25
1988-12-10,"Saturday",132,NA,NA,-11.92648133,-1.678447506,-5.111985544,-37.52244898,18.5,2.125,65.5
1988-12-11,"Sunday",103,-10.38276709,NA,-13.59446321,-2.527027678,-3.971892996,2.7560973685,11,6.125,64.5
1988-12-12,"Monday",132,-11.91304348,NA,-16.03008219,2.0641878929,1.6365568863,272.77905147,18.5,19.375,78.75
1988-12-13,"Tuesday",123,7.2055335968,NA,-14.75511433,-0.339847407,-2.55799205,114.34197346,34.5,28.625,68.375
1988-12-14,"Wednesday",132,NA,NA,-13.42786905,-0.113594745,-6.671147261,18.236365043,37.5,24.875,68.125
1988-12-15,"Thursday",139,NA,NA,-6.94346939,-3.174250578,-7.963573159,-129.9321208,18,-0.75,56
1988-12-16,"Friday",118,-5.46031746,NA,-15.00372375,1.3452385709,-0.847709808,203.21797943,10.5,12.125,85.75
1988-12-17,"Saturday",117,-13.90678161,NA,-11.93637177,-2.169206694,-7.132833914,-137.176774,16,7,74.5
1988-12-18,"Sunday",110,-1.390438247,NA,-16.04996917,0.7135313742,-3.53460748,-99.6059228,22,21.875,66.5
1988-12-19,"Monday",106,NA,NA,-12.7587095,0.3912475488,-0.853182513,59.082674609,39,32.25,48.625
1988-12-20,"Tuesday",146,NA,NA,-6.582190036,-2.141474331,-11.37676046,-384.8700982,44.5,27,72.625
1988-12-21,"Wednesday",108,NA,NA,-7.884924864,-2.237141764,-6.216299316,97.525039007,33,22.5,68.75
1988-12-22,"Thursday",136,NA,NA,-14.68711874,0.0180438143,-4.999388677,166.61668775,36,38.75,96.625
1988-12-23,"Friday",129,-15.10365353,NA,-8.021409632,-1.089990688,-7.105031863,90.332265468,41,26.75,63.25
1988-12-24,"Saturday",108,NA,NA,-13.52644995,0.2795684545,-2.782393144,254.49839512,33.5,26.5,80.875
1988-12-25,"Sunday",135,NA,NA,-8.437237789,-3.023572267,-13.67893002,-336.458047,23,16.625,76.375
1988-12-26,"Monday",148,NA,NA,-9.995928266,-3.372120994,-4.572305194,-40.84943886,27,29.875,90.875
1988-12-27,"Tuesday",119,-18.74137931,NA,-14.40084323,-0.746692036,-6.200548288,-159.7809698,27.5,14.125,71.75
1988-12-28,"Wednesday",116,-23.22709163,NA,-5.14190014,-0.930795576,-3.96244065,-187.7080562,14.5,6.875,71.75
1988-12-29,"Thursday",112,-9.393977761,NA,-11.86136328,4.5830594378,3.0283712972,274.71964494,13.5,12.625,79.125
1988-12-30,"Friday",132,NA,NA,-21.05314491,NA,4.9556721757,373.76729394,24.5,21.875,83.375
1988-12-31,"Saturday",141,20.526104418,NA,-17.17989085,8.182515606,17.197035643,1527.6926191,26,27,88.875
1989-01-01,"Sunday",122,25.357429719,NA,-15.09699748,7.9093590546,6.1922576215,809.08720559,26.5,26.875,88.125
1989-01-02,"Monday",118,-12.724,NA,-7.385486089,-1.684057483,-8.454748773,0.1630685454,22,10.875,80.125
1989-01-03,"Tuesday",134,NA,NA,-11.04167656,-1.307260289,-5.664488041,-177.4218419,23,15.75,66.875
1989-01-04,"Wednesday",123,2.6960848634,NA,-13.4597718,1.3673547994,3.0237057129,210.52083342,19,15.875,75.875
1989-01-05,"Thursday",132,-20.55823293,NA,-17.49370037,5.3411518328,5.3006538743,459.16986461,29.5,31.875,89.875
1989-01-06,"Friday",105,-13.31726908,NA,-17.55956994,-0.7358703,3.4651868403,294.57944086,35,32.375,88
1989-01-07,"Saturday",109,NA,NA,-16.85028423,-1.909338504,-2.274678967,-2.107069105,40,39.625,92.25
1989-01-08,"Sunday",109,NA,NA,0.1682872031,-1.482765969,-16.23242725,-515.5954466,15,1.5,66.5
1989-01-09,"Monday",146,12.06,NA,-4.678379464,-0.293517366,-6.790078819,-153.2128121,16.5,14.625,66.5
1989-01-10,"Tuesday",119,-1.61130952,NA,-14.19409375,1.9164299743,-0.945163138,313.98129316,31.5,21.375,70.5
1989-01-11,"Wednesday",127,-9.036290323,NA,-11.17823614,3.9964526837,-2.153603099,-71.17570746,34.5,37.375,87.25
1989-01-12,"Thursday",127,NA,NA,-11.55079083,-1.849596331,-3.750668918,-239.7160819,31.5,15.875,69.625
1989-01-13,"Friday",117,NA,NA,-11.64579147,-0.349965815,2.5643702936,233.55821605,26,17.625,71.125
1989-01-14,"Saturday",131,-19.48790323,NA,-16.80329147,0.1820934692,-0.445708349,-22.71515286,26.5,26.125,90
1989-01-15,"Sunday",125,NA,NA,-9.892458138,-1.127211745,-8.043331473,-310.3593359,29.5,23.875,81.125
1989-01-16,"Monday",114,-11.16099838,NA,-12.77448195,3.1787846265,-2.381002392,-66.92721413,31.5,26.625,60.25
1989-01-17,"Tuesday",138,-15.65461847,NA,-11.4243629,0.8767085859,-1.202498447,163.85507315,37,29.125,66
1989-01-18,"Wednesday",91,NA,NA,-8.204438498,-0.056000873,-5.550206676,-183.7811223,37.5,27.875,80.125
1989-01-19,"Thursday",112,NA,NA,-7.568662636,-0.184156155,-4.785539471,-27.56246109,38,30.125,66.25
1989-01-20,"Friday",105,NA,NA,-1.969005758,-3.444688622,-7.281634823,39.588939515,28.5,11.625,58.125
1989-01-21,"Saturday",105,-12.80722892,NA,-10.36364861,-2.719707184,0.4592341657,470.85553955,26.5,19.75,57.5
1989-01-22,"Sunday",119,-17.46221846,NA,-10.35805338,3.7853850686,-4.860679023,-273.3565488,40,25.75,52.875
1989-01-23,"Monday",144,-23.00401606,NA,-13.33019623,3.3972410665,5.2888114898,335.06689019,41.5,32.625,69.625
1989-01-24,"Tuesday",139,4.9317269076,NA,-12.52524204,0.5149823776,0.8876355597,592.06730918,38,34.125,84.375
1989-01-25,"Wednesday",115,-4.261044177,NA,-14.76283638,0.5484917453,-3.047176841,507.83881358,42.5,42.25,98.625
1989-01-26,"Thursday",114,-3.236947791,NA,-13.37203178,-1.940812142,-5.807093516,-215.3991545,34,23.625,72.25
1989-01-27,"Friday",120,-15.08835341,NA,-11.71523102,1.6219469774,-0.628830543,206.23366407,37,30.75,71.75
1989-01-28,"Saturday",110,-11.848098,NA,-11.9286783,0.7803972112,-1.260045721,-124.5071007,42,31.875,75.25
1989-01-29,"Sunday",97,NA,NA,-14.43619575,-1.785541349,-7.004677846,-213.3028793,40,37.75,91.5
1989-01-30,"Monday",122,NA,NA,-11.42620015,-1.287378539,-5.534333363,-36.26202405,40.5,35.5,81.125
1989-01-31,"Tuesday",133,NA,NA,-8.175451851,0.7815387173,-3.20797957,-290.0334222,52.5,44.125,61.125
1989-02-01,"Wednesday",117,-28.044,NA,1.0479029185,-3.333670645,-11.59264505,-298.1539318,40.5,21.875,73.625
1989-02-02,"Thursday",120,9.008,NA,-1.449618518,-4.332361249,-8.102008056,-128.4963234,25.5,20.375,85.625
1989-02-03,"Friday",127,-19.60212469,NA,-7.316318191,-2.390796601,-4.049691352,-42.79776305,14.5,2.5,68.875
1989-02-04,"Saturday",121,5.12,NA,-12.64205484,-2.860034325,-3.375491171,-151.3361572,4.5,2,85.5
1989-02-05,"Sunday",116,NA,NA,-11.3264471,1.549765826,-2.312549333,-58.40272679,9,5.25,84.875
1989-02-06,"Monday",130,-7.784860558,NA,-7.34768371,3.4756603154,-5.3167685,50.374812155,2,-0.25,72.25
1989-02-07,"Tuesday",128,16.324,NA,-5.781017043,6.2667342228,1.2304952755,-86.47264334,12,9.125,73.625
1989-02-08,"Wednesday",132,46.408,NA,-0.656525794,0.0637050541,-10.53393558,-335.4036662,11.5,-3.75,60.75
1989-02-09,"Thursday",117,-3.291555344,NA,-1.656857531,-0.305084221,-5.978783231,-204.3037869,7,3.5,67.5
1989-02-10,"Friday",121,-3.87250996,NA,-3.135858028,3.4121872442,1.0922436151,-70.13259778,15,12.375,71.375
1989-02-11,"Saturday",136,-6.952191235,NA,-2.561944342,4.6656227775,0.1713367054,-247.2070526,24,19.125,73.25
1989-02-12,"Sunday",119,-13.94023904,NA,-3.029946184,-0.513758807,0.0162459814,-337.9913437,26.5,16.875,59.75
1989-02-13,"Monday",135,NA,NA,-10.89499858,-0.679167092,1.9193720799,-28.70034144,32,31.125,85.125
1989-02-14,"Tuesday",136,12.043650794,NA,1.7323755906,-2.246499392,-1.865861482,-192.1024988,27.5,20.75,67
1989-02-15,"Wednesday",130,-9.657854741,NA,-8.584635331,1.0936301106,11.287004389,178.0728477,27.5,13.125,58
1989-02-16,"Thursday",126,-14.66932271,NA,-5.811783954,0.0671209204,5.7421672086,137.92628024,17.5,1.875,46.125
1989-02-17,"Friday",147,-26.576,NA,-1.264507405,-2.581105104,4.0610788393,119.78092754,17.5,14.625,75.375
1989-02-18,"Saturday",117,-16.6064257,NA,-2.11443053,-2.459288302,3.1786863581,110.30632793,22,20.875,83.875
1989-02-19,"Sunday",103,NA,NA,-6.854231555,2.6075616454,5.5899056359,25.832868484,28,19.125,73.75
1989-02-20,"Monday",121,NA,NA,-0.547776356,-1.65446978,6.5503848058,95.115701527,27,25.25,88.75
1989-02-21,"Tuesday",114,4.7263506269,NA,1.5043089607,-1.42506528,4.6975424492,84.451776474,26,17.25,72.5
1989-02-22,"Wednesday",113,16.38,NA,3.908420225,-0.532239979,-1.076292371,-159.0170712,17,1.625,54.375
1989-02-23,"Thursday",114,-2.436,NA,-4.165653849,-1.980574455,1.5506520151,126.02610255,13.5,10.25,74.25
1989-02-24,"Friday",120,21.710843373,NA,-13.30093966,-3.020736421,12.937734512,265.54477007,13,9.125,60.5
1989-02-25,"Saturday",133,NA,NA,-11.08282272,NA,9.6877059433,37.844871673,27.5,27.75,77.75
1989-02-26,"Sunday",108,NA,NA,4.9525133806,1.4150335371,-10.22068576,-447.3234813,28.5,15.875,71.25
1989-02-27,"Monday",134,-6.048872674,NA,-3.499957067,-2.329436862,2.8023709405,244.91345581,18.5,10.75,68.875
1989-02-28,"Tuesday",135,17.72,NA,-0.352218972,-1.315037709,0.4281247521,-202.1646286,23,8.5,60.875
1989-03-01,"Wednesday",134,NA,NA,-4.806567711,-0.36084273,-3.477146667,-204.4295869,17,8.75,65.75
1989-03-02,"Thursday",124,-7.330677291,NA,-0.936610957,0.1901032024,1.4066639434,40.137355161,21.5,20,81.25
1989-03-03,"Friday",125,NA,NA,-9.038503714,7.8984455005,-0.596932052,-116.937759,32,32.125,86.75
1989-03-04,"Saturday",108,-9.096,NA,-11.55138564,-1.609320692,-3.665107125,-109.680117,34.5,24.375,85.75
1989-03-05,"Sunday",113,-24.85384975,NA,7.0046942998,-3.478221647,-16.13497154,-591.2156672,21.5,17,70.5
1989-03-06,"Monday",147,-19.072,NA,12.226954889,-3.555971244,-13.49511393,-423.0519691,26,14.625,61.125
1989-03-07,"Tuesday",148,1.928,NA,11.234896878,-2.967900982,-8.402953107,-157.118538,23,10.75,58.375
1989-03-08,"Wednesday",150,28.86,NA,-8.620881207,10.88137117,11.489616958,707.70939665,26.5,18.625,62.5
1989-03-09,"Thursday",145,37.819277108,NA,-8.99807814,10.396590982,20.759879256,1794.8278145,34,26.125,61.25
1989-03-10,"Friday",110,NA,NA,-12.79203682,NA,16.675707445,548.6003703,42.5,32.5,60.125
1989-03-11,"Saturday",148,34.489914382,NA,-24.77937568,NA,7.0843901583,299.51612121,46,31.5,70.625
1989-03-12,"Sunday",128,-8.790322581,NA,10.01556614,NA,-9.242178679,-541.98776,35,29.25,80.75
1989-03-13,"Monday",118,4.2048192771,NA,-5.39419029,3.1265658307,9.9226358254,588.82485255,42.5,36.25,75.75
1989-03-14,"Tuesday",128,NA,NA,-9.2719509,1.5024608768,12.264866514,523.2221605,47,47.5,83.75
1989-03-15,"Wednesday",117,NA,NA,-3.04798706,-2.628541466,-3.986189996,-364.319153,33.5,16,60
1989-03-16,"Thursday",99,-2.445783133,NA,-4.899358832,-0.727003505,4.078773539,-165.8864713,35.5,27.25,60.875
1989-03-17,"Friday",124,-19.50443034,NA,9.4991303087,-3.697574973,-4.816641328,-257.7789142,32,28.875,93.625
1989-03-18,"Saturday",132,-15.35887097,NA,2.8166538242,-4.670423137,-3.328578529,-349.6129771,24.5,17.375,76.75
1989-03-19,"Sunday",120,NA,NA,-1.689076115,-3.445399504,4.040725075,85.499996918,26,26.5,69.625
1989-03-20,"Monday",140,-7.40562249,NA,4.7234303692,-0.753614538,3.026321156,100.80425511,32.5,22.625,74.75
1989-03-21,"Tuesday",123,-16.4939759,NA,6.9128243086,-1.463657979,0.733487342,-92.0177966,28.5,11.75,50.375
1989-03-22,"Wednesday",115,-11.60240964,NA,-5.629040205,2.3531300628,14.479975624,223.43739269,32,22.75,55.5
1989-03-23,"Thursday",118,19.144960471,NA,-4.894353596,2.0487845358,13.945644988,372.03696945,41.5,25.25,51
1989-03-24,"Friday",127,0.9442231076,NA,-6.781482536,8.1610423327,14.287903165,173.60540576,48.5,36.25,44.5
1989-03-25,"Saturday",106,1.9603174603,NA,5.3317771327,1.3628268864,0.8127856704,-390.2339721,49,34.875,80.5
1989-03-26,"Sunday",104,NA,NA,16.366767925,0.6654486258,2.5657007736,-208.847491,55.5,54.75,61.25
1989-03-27,"Monday",144,-17.03543307,NA,-3.514529009,-2.574239291,-2.631456126,-370.3921503,66.5,58.75,78.125
1989-03-28,"Tuesday",108,-10.97647059,NA,-9.189930508,-1.216388454,-5.252708896,-346.8716843,60.5,56.5,91.125
1989-03-29,"Wednesday",117,-22.70414367,NA,2.8989072968,-3.445604971,-8.681007855,-415.0846826,44,31,85.875
1989-03-30,"Thursday",104,-5.038910506,NA,-6.795541427,-3.127187028,-3.777238827,-229.037271,42,33,75.875
1989-03-31,"Friday",106,-7.031007752,NA,1.8103465671,-1.951939788,-6.891349874,-523.4822553,35.5,22.5,62.125
1989-04-01,"Saturday",116,-16.05405405,NA,-3.040767856,-2.811899026,0.9395917137,-454.9902871,36.5,33.875,64.25
1989-04-02,"Sunday",115,NA,NA,-3.778749631,-2.190083569,-2.564102833,-439.6247589,46.5,44.625,95
1989-04-03,"Monday",119,NA,NA,-12.54259314,-3.212063837,5.1660240716,-7.108088933,47,47.25,91.75
1989-04-04,"Tuesday",122,-6.670933426,NA,-6.396949813,-0.942861225,-0.409359935,-184.5438111,51,34.625,69.75
1989-04-05,"Wednesday",110,-6.569230769,NA,-4.439683221,-3.022217786,-0.792224123,-45.45713679,41,35.5,83.375
1989-04-06,"Thursday",124,10.369230769,NA,-4.894766658,-2.712469991,6.133480635,111.46892504,41.5,24.625,46.5
1989-04-07,"Friday",123,2.3409961686,NA,-2.449148114,-2.788396,-1.217695857,-231.3243657,40,27.75,65.875
1989-04-08,"Saturday",92,-4.65648855,NA,-0.990891529,-0.464430186,-5.614681583,-439.7334361,38,15.625,43.125
1989-04-09,"Sunday",122,NA,NA,3.0124475913,-3.03356836,-15.98002706,-663.0592525,29.5,13.375,59.25
1989-04-10,"Monday",120,-9.237984333,NA,-6.772341017,-2.63629747,-0.597191355,-192.8136718,28.5,20.875,61.75
1989-04-11,"Tuesday",102,4.4636015326,NA,-0.600340097,-2.059312456,0.0314175924,-235.2874459,37,28.875,55.375
1989-04-12,"Wednesday",116,-8.563218391,NA,3.5578556892,-0.272063984,1.1900279791,-98.23687252,43,26.875,65
1989-04-13,"Thursday",152,9.367816092,NA,-2.924728111,-0.259991893,12.359577937,512.93201508,41,19.375,31.125
1989-04-14,"Friday",134,-0.812977099,NA,2.1832199169,1.0367435602,4.6934677709,-209.4453988,52,33,42.5
1989-04-15,"Saturday",100,14.15648855,NA,1.0217005215,-1.285546074,11.712298922,366.6134293,48.5,30.5,45.25
1989-04-16,"Sunday",106,7.4159012173,NA,3.3002618028,-0.211300695,6.4272790125,-124.3383592,57,49.25,71.25
1989-04-17,"Monday",107,-16.75572519,NA,6.5406359554,-1.621406984,-4.72169774,-356.2454121,48.5,31.875,78.75
1989-04-18,"Tuesday",100,9.3574144487,NA,-6.94594211,-1.854590666,7.8612516647,326.63508472,39.5,35.5,85.625
1989-04-19,"Wednesday",123,16.391634981,NA,-5.000243433,2.43963236,14.776363082,602.39565465,43.5,19.25,33.125
1989-04-20,"Thursday",112,29.460076046,NA,2.3263152979,-0.138258657,12.503855141,-80.14692814,54,38,47.875
1989-04-21,"Friday",99,9.4562737643,NA,7.5195647488,-1.702328253,4.9225172007,-101.9719089,53,36.125,60.75
1989-04-22,"Saturday",99,4.467699281,NA,6.1221163616,-0.96358436,0.6422034772,-240.7274608,52,34.25,45.75
1989-04-23,"Sunday",115,21.532319392,NA,9.2088742615,1.3930621828,-4.391764084,-397.9827355,50.5,31.375,53.125
1989-04-24,"Monday",134,34.494296578,NA,6.7927586985,6.8704368225,13.020604375,136.27757949,55.5,41.375,41.625
1989-04-25,"Tuesday",110,NA,NA,11.948731452,6.0042752894,10.758484821,157.27237901,62.5,52.375,74.5
1989-04-26,"Wednesday",104,NA,NA,21.48636467,1.0305037236,4.4609145788,-105.8466764,58,45.25,65.875
1989-04-27,"Thursday",138,29.326996198,NA,11.023814767,1.6783810827,6.3739100912,2.5807579096,54,43,70
1989-04-28,"Friday",111,-0.324304638,NA,-7.416344624,-2.594263076,1.7043770913,-93.81475105,49.5,42,85.125
1989-04-29,"Saturday",107,NA,NA,-4.091137706,-0.054902957,-1.236372115,-167.7581355,55.5,42,64.75
1989-04-30,"Sunday",109,NA,NA,11.560496276,-3.116169943,-10.71372943,-535.863168,50,35.5,56.25
1989-05-01,"Monday",115,-15.83712121,NA,9.0312404478,-2.946551859,-3.692692566,-319.3529447,47.5,33.25,62
1989-05-02,"Tuesday",125,-13.77651515,NA,2.9747483606,-3.045725883,-1.188703674,-232.6397493,45,37.5,71.875
1989-05-03,"Wednesday",111,NA,NA,1.911410091,-1.292663584,5.5555034446,-58.95843797,53.5,32.625,42.125
1989-05-04,"Thursday",114,7.6646341179,NA,1.51234874,-0.792159117,7.3990430358,-147.9326555,55.5,49.75,93.25
1989-05-05,"Friday",118,NA,NA,7.9132642751,-2.897901756,-9.195362041,-427.3140614,50.5,19.875,32.25
1989-05-06,"Saturday",104,-6.715909091,NA,-3.101647968,-3.524862158,-9.332478396,-433.1479928,35.5,24.75,61.875
1989-05-07,"Sunday",120,NA,NA,-5.163328691,-2.260542579,-8.688689576,-318.3026632,43,35.75,57.5
1989-05-08,"Monday",128,NA,NA,1.9881719231,-2.875335394,10.043366752,92.166782888,50.5,40.75,73.625
1989-05-09,"Tuesday",94,-19.7245283,NA,9.3946749467,-3.793237904,-6.304507634,-261.4497227,50.5,25.375,37.5
1989-05-10,"Wednesday",112,-13.14421073,NA,11.285039169,-3.728896258,-6.118080392,-293.6932707,49.5,23.5,33.75
1989-05-11,"Thursday",119,NA,NA,8.5261987253,-3.538849557,-3.887884402,-148.545385,48,20.25,29.75
1989-05-12,"Friday",121,NA,NA,3.7636214733,-2.624378581,-2.018322999,-125.4467441,51.5,36.75,53.5
1989-05-13,"Saturday",116,-22.78490566,NA,6.1966847917,-3.695846282,-9.02329599,-316.7183428,52,43.25,76.125
1989-05-14,"Sunday",113,25.124528302,NA,7.4280267548,-1.901623035,-2.347848176,-213.1248876,55.5,41.375,62.625
1989-05-15,"Monday",126,NA,NA,2.6128603057,0.8960808086,16.282223942,197.07432055,56,43.75,60.5
1989-05-16,"Tuesday",121,40.381679404,NA,8.3171104631,2.4852753051,21.944826971,644.77291186,59,44.5,53.75
